Data Solicitacao;Data Aprovacao;Data Programada;Data Recebimento;Numero Solicitacao;Cod Cliente;Razao Social;UF Cliente;Qtd. Cartuchos;Cod. Categoria;Desc. Categoria;Transportadora;Status
08/05/2014;08/05/2014;08/06/2014;09/01/2014;C14080001882;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;36;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/06/2014;08/06/2014;08/07/2014;09/29/2014;C14080001963;860;FUNDACAO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNOSTICO POR IMAGEM - FIDI;GO;58;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
08/06/2014;08/06/2014;08/07/2014;08/27/2014;C14080002005;815;CEDIMAGEM RIO DIAGNOSTICO POR IMAGEM ;RJ;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
08/06/2014;08/07/2014;08/10/2014;08/28/2014;C14080002340;849;UNIMED MACAÉ COOPERATIVA DE TRABALHO MÉDICO;RJ;31;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
08/07/2014;08/07/2014;08/07/2014;10/01/2014;C14080002854;771;B2W CIA GLOBAL DO VAREJO;MG;50;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
08/08/2014;08/11/2014;08/19/2014;11/10/2014;C14080003664;671;Rossi Residencial S/A;SP;30;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
08/08/2014;08/11/2014;08/12/2014;08/27/2014;C14080003826;354;Rossi Residencial S.A;RS;20;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
08/13/2014;08/13/2014;08/25/2014;11/10/2014;C14080004393;1012;CARREFOUR COMERCIO E INDUSTRIA LTDA ;SP;32;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
08/13/2014;08/14/2014;08/17/2014;09/01/2014;C14080004555;512;ASSOCIACAO CONGREGACAO SANTA CATARINA;SP;90;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/13/2014;08/14/2014;08/14/2014;10/01/2014;C14080004636;506;COBRAPE - CIA BRAS DE PROJ E EMPREEND - RJ ;RJ;31;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
08/18/2014;08/19/2014;08/20/2014;09/01/2014;C14080005870;666;Organização Medica Cruzeiro do Sul S.A.;SP;15;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
08/18/2014;08/19/2014;08/20/2014;10/01/2014;C14080005950;430;doctor printer informatica;sp;26;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/19/2014;08/20/2014;08/21/2014;10/01/2014;C14080006337;263;Forprint Com. e Serv. de Informática Ltda.;SP;68;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/20/2014;08/20/2014;08/27/2014;11/10/2014;C14080006507;983;Budai Indústria Metalúrgica Ltda;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/20/2014;08/21/2014;08/22/2014;10/01/2014;C14080006841;119;BIRD SOLUTION LTDA;SP;257;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/22/2014;08/25/2014;08/26/2014;10/06/2014;C14080007490;618;ERM BRASIL LTDA;SP;9;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
08/25/2014;08/25/2014;08/26/2014;10/01/2014;C14080007732;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;34;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/25/2014;08/25/2014;08/26/2014;09/29/2014;C14080007813;136;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;MG;193;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/26/2014;08/26/2014;08/27/2014;09/29/2014;C14080008461;817;INSTITUTO HERMES PARDINI SA;MG;40;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
08/26/2014;08/26/2014;08/27/2014;10/06/2014;C14080008542;917;Scan equipamentos para escritório ltda;SP;105;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/26/2014;08/26/2014;08/27/2014;09/29/2014;C14080008704;1002;ROSSI CONSULTORIA DE IMOVEIS ARACAJU LTDA - EPP ;SE;81;-1;;ATLAS LOGÍSTICA LTDA;Encerrada
08/26/2014;08/26/2014;08/26/2014;10/01/2014;C14080008895;734;Digital World Representações, Comércio e Serviços Ltda;GO;130;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/26/2014;08/27/2014;08/27/2014;11/10/2014;C14080009000;748;Consórcio Poupatempo Sorocaba;SP;42;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
09/01/2014;09/01/2014;09/08/2014;10/28/2014;C14090000412;720;MONSANTO DO BRASIL LTDA                                     ;BA;120;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
09/03/2014;09/04/2014;09/05/2014;10/01/2014;C14090000927;263;Forprint Com. e Serv. de Informática Ltda.;SP;43;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/03/2014;09/04/2014;09/08/2014;10/01/2014;C14090001141;666;Organização Medica Cruzeiro do Sul S.A.;SP;19;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
09/04/2014;09/04/2014;09/04/2014;10/01/2014;C14090001494;538;PLANI RESSONANCIA;SP;80;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
09/04/2014;09/05/2014;09/08/2014;10/06/2014;C14090001656;617;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;88;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/05/2014;09/08/2014;09/09/2014;09/29/2014;C14090001818;734;Digital World Representações, Comércio e Serviços Ltda;GO;82;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/05/2014;09/08/2014;09/15/2014;10/27/2014;C14090002113;849;UNIMED MACAÉ COOPERATIVA DE TRABALHO MÉDICO;RJ;48;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
09/08/2014;09/08/2014;09/15/2014;11/10/2014;C14090002709;732;OKI DATA DO BRASIL INFORMATICA LTDA;SP;33;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
09/08/2014;09/09/2014;09/09/2014;10/27/2014;C14090003195;421;COBRAPE - CIA BRAS DE PROJETOS E EMPREEND - BH;MG;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
09/10/2014;09/10/2014;09/23/2014;10/27/2014;C14090004167;860;FUNDACAO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNOSTICO POR IMAGEM - FIDI;GO;51;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
09/15/2014;09/15/2014;09/24/2014;11/10/2014;C14090005805;1024;CONSENGE CONSULTORIA E PROJETOS DE ENGENHARIA LTDA ;SP;67;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
09/15/2014;09/15/2014;09/24/2014;10/27/2014;C14090006020;136;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;MG;400;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/16/2014;09/17/2014;09/17/2014;10/01/2014;C14090006372;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;28;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
09/16/2014;09/17/2014;09/23/2014;11/10/2014;C14090006615;119;BIRD SOLUTION LTDA;SP;475;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/17/2014;09/18/2014;09/24/2014;11/10/2014;C14090007263;666;Organização Medica Cruzeiro do Sul S.A.;SP;25;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
09/17/2014;09/18/2014;09/24/2014;11/10/2014;C14090007425;917;Scan equipamentos para escritório ltda;SP;184;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/18/2014;09/19/2014;09/26/2014;11/10/2014;C14090007506;771;B2W CIA GLOBAL DO VAREJO;MG;36;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
09/19/2014;09/22/2014;09/22/2014;12/03/2014;C14090007930;1007;MANPOWER STAFFING LTDA;SP;14;-1;;ATLAS LOGÍSTICA LTDA;Encerrada
09/22/2014;09/22/2014;09/24/2014;10/27/2014;C14090008154;768;B2W CIA GLOBAL DO VAREJO;RJ;50;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
09/24/2014;09/29/2014;09/30/2014;11/10/2014;C14090009711;119;BIRD SOLUTION LTDA;SP;333;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/26/2014;09/29/2014;09/30/2014;01/05/2015;C14090010302;870;b2w;sp;85;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
09/26/2014;09/29/2014;10/01/2014;10/28/2014;C14090010485;734;Digital World Representações, Comércio e Serviços Ltda;GO;123;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/01/2014;10/01/2014;10/06/2014;10/28/2014;C14100000509;253;Casa Omnigráfica de Máquinas ltda;SP;424;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/01/2014;10/02/2014;10/08/2014;10/28/2014;C14100000762;538;PLANI RESSONANCIA;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/02/2014;10/03/2014;10/06/2014;01/05/2015;C14100001491;512;ASSOCIACAO CONGREGACAO SANTA CATARINA;SP;65;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/07/2014;10/13/2014;10/14/2014;10/28/2014;C14100002978;659;Tribunal Regional do Trabalho da 15ª Região;SP;106;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
10/07/2014;10/13/2014;10/15/2014;01/05/2015;C14100003354;742;Tecnoset Inf. Prod. Servs. Ltda.;SP;85;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/07/2014;10/13/2014;10/13/2014;12/03/2014;C14100003516;777;Mitsui Alimentos Ltda;SP;27;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/08/2014;10/13/2014;10/13/2014;12/01/2014;C14100004598;768;B2W CIA GLOBAL DO VAREJO;RJ;100;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
10/09/2014;10/13/2014;10/13/2014;11/10/2014;C14100005055;917;Scan equipamentos para escritório ltda;SP;134;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/09/2014;10/13/2014;10/13/2014;12/01/2014;C14100005136;421;COBRAPE - CIA BRAS DE PROJETOS E EMPREEND - BH;MG;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
10/09/2014;10/13/2014;10/15/2014;10/28/2014;C14100005217;157;Gloria Andreza Moreira ME;SP;54;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
10/10/2014;10/13/2014;10/15/2014;10/29/2014;C14100005560;815;CEDIMAGEM RIO DIAGNOSTICO POR IMAGEM ;RJ;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
10/10/2014;10/13/2014;10/17/2014;11/10/2014;C14100005640;671;Rossi Residencial S/A;SP;30;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
10/10/2014;10/13/2014;10/17/2014;11/10/2014;C14100005721;119;BIRD SOLUTION LTDA;SP;171;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/13/2014;10/13/2014;10/13/2014;12/01/2014;C14100006027;253;Casa Omnigráfica de Máquinas ltda;SP;376;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/13/2014;10/13/2014;10/13/2014;12/03/2014;C14100006108;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/13/2014;10/13/2014;10/13/2014;12/01/2014;C14100006299;734;Digital World Representações, Comércio e Serviços Ltda;GO;86;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/14/2014;10/15/2014;10/15/2014;12/03/2014;C14100007180;732;OKI DATA DO BRASIL INFORMATICA LTDA;SP;25;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
10/14/2014;10/15/2014;10/15/2014;12/01/2014;C14100007341;231;PRODUS PRODUTOS E SOLUÇÕES PARA INFORMATICA LTDA;BA;51;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/14/2014;10/15/2014;10/16/2014;12/30/2014;C14100007422;849;UNIMED MACAÉ COOPERATIVA DE TRABALHO MÉDICO;RJ;38;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
10/14/2014;10/15/2014;10/15/2014;12/01/2014;C14100007694;860;FUNDACAO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNOSTICO POR IMAGEM - FIDI;GO;24;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
10/15/2014;10/16/2014;10/16/2014;12/03/2014;C14100008666;666;Organização Medica Cruzeiro do Sul S.A.;SP;30;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
10/16/2014;10/16/2014;10/16/2014;12/03/2014;C14100009123;1034;5R PROPERTIES LTDA ;SP;28;1;Consumidor Final (PF);ATLAS LOGÍSTICA LTDA;Encerrada
10/20/2014;10/21/2014;10/22/2014;01/05/2015;C14100010059;983;Budai Indústria Metalúrgica Ltda;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/20/2014;10/21/2014;10/21/2014;12/03/2014;C14100010130;870;b2w;sp;65;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/21/2014;10/22/2014;10/22/2014;12/03/2014;C14100010997;917;Scan equipamentos para escritório ltda;SP;184;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/23/2014;10/23/2014;10/23/2014;12/01/2014;C14100011373;1038;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL ;PE;45;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
10/23/2014;10/23/2014;10/23/2014;12/03/2014;C14100011616;263;Forprint Com. e Serv. de Informática Ltda.;SP;67;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/23/2014;10/23/2014;10/23/2014;12/01/2014;C14100011969;136;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;MG;380;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/24/2014;10/27/2014;10/27/2014;12/03/2014;C14100012264;618;ERM BRASIL LTDA;SP;8;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
10/27/2014;10/27/2014;10/27/2014;12/01/2014;C14100012345;538;PLANI RESSONANCIA;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/28/2014;10/29/2014;10/30/2014;12/30/2014;C14100013406;920;CLIN RADIO DR RENE MOURA LTDA;SP;35;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/29/2014;10/29/2014;10/30/2014;12/30/2014;C14100013821;1041;CONSORCIO TTBS - SAO CARLOS ;SP;16;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
10/29/2014;10/29/2014;10/29/2014;12/01/2014;C14100013902;389;Rossi Residencial;RJ;23;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
11/03/2014;11/03/2014;11/03/2014;12/29/2014;C14110000102;506;COBRAPE - CIA BRAS DE PROJ E EMPREEND - RJ ;RJ;30;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
11/05/2014;11/11/2014;11/12/2014;12/30/2014;C14110000960;1050;AMC INFORMATICA LTDA   ;MG;355;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/05/2014;11/05/2014;11/06/2014;01/05/2015;C14110001184;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;275;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
11/05/2014;11/05/2014;11/06/2014;12/29/2014;C14110001346;860;FUNDACAO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNOSTICO POR IMAGEM - FIDI;GO;42;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
11/07/2014;11/10/2014;11/11/2014;01/05/2015;C14110002822;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;95;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/11/2014;11/11/2014;11/11/2014;12/03/2014;C14110003632;263;Forprint Com. e Serv. de Informática Ltda.;SP;36;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/11/2014;11/12/2014;11/13/2014;01/05/2015;C14110003713;870;b2w;sp;75;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
11/12/2014;11/13/2014;11/13/2014;12/03/2014;C14110004019;917;Scan equipamentos para escritório ltda;SP;141;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/13/2014;11/17/2014;11/18/2014;12/29/2014;C14110004876;734;Digital World Representações, Comércio e Serviços Ltda;GO;170;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/17/2014;11/18/2014;11/19/2014;01/05/2015;C14110005848;789;AWG BRASIL LTDA;SP;60;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
11/18/2014;11/18/2014;11/19/2014;12/30/2014;C14110006305;796;HOSPITAL UNIMED RESENDE;RJ;136;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
11/19/2014;11/24/2014;11/25/2014;01/05/2015;C14110008430;618;ERM BRASIL LTDA;SP;11;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
11/21/2014;11/24/2014;11/25/2014;12/30/2014;C14110008863;354;Rossi Residencial S.A;RS;20;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
11/24/2014;11/25/2014;11/26/2014;01/05/2015;C14110009754;119;BIRD SOLUTION LTDA;SP;650;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
12/01/2014;12/01/2014;12/02/2014;01/05/2015;C14120000148;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;40;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
12/09/2014;12/10/2014;12/11/2014;01/05/2015;C14120004569;119;BIRD SOLUTION LTDA;SP;300;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/01/2013;04/02/2013;04/08/2013;05/07/2013;C13040000410;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/05/2013;04/08/2013;04/10/2013;05/31/2013;C13040002200;263;Forprint Com. e Serv. de Informática Ltda.;SP;44;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/08/2013;04/09/2013;04/11/2013;05/07/2013;C13040002545;366;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;60;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/08/2013;04/09/2013;04/15/2013;05/29/2013;C13040002626;389;Rossi Residencial;RJ;22;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
04/11/2013;04/12/2013;05/20/2013;05/07/2013;C13040004084;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;60;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/11/2013;04/12/2013;05/20/2013;05/07/2013;C13040004327;671;Rossi Residencial S/A;SP;20;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
04/15/2013;04/16/2013;05/20/2013;05/07/2013;C13040004912;512;ASSOCIACAO CONGREGACAO SANTA CATARINA;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/16/2013;04/17/2013;04/22/2013;05/07/2013;C13040005803;119;BIRD SOLUTION LTDA;SP;445;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/18/2013;04/19/2013;04/23/2013;05/08/2013;C13040006532;136;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;MG;110;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/18/2013;04/19/2013;04/23/2013;05/08/2013;C13040007180;734;Digital World Representações, Comércio e Serviços Ltda;GO;112;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/18/2013;04/19/2013;04/25/2013;05/07/2013;C13040007261;263;Forprint Com. e Serv. de Informática Ltda.;SP;19;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/22/2013;04/23/2013;04/29/2013;05/29/2013;C13040007857;659;Tribunal Regional do Trabalho da 15ª Região;SP;134;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
04/22/2013;04/23/2013;04/29/2013;05/07/2013;C13040007938;119;BIRD SOLUTION LTDA;SP;104;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/23/2013;04/24/2013;04/30/2013;05/07/2013;C13040008403;263;Forprint Com. e Serv. de Informática Ltda.;SP;14;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/26/2013;04/26/2013;05/03/2013;06/03/2013;C13040010130;734;Digital World Representações, Comércio e Serviços Ltda;GO;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/29/2013;04/30/2013;05/06/2013;05/31/2013;C13040010483;671;Rossi Residencial S/A;SP;20;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
04/29/2013;04/30/2013;05/03/2013;05/31/2013;C13040010564;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;24;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/30/2013;05/02/2013;05/06/2013;05/31/2013;C13040011021;366;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;133;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/30/2013;05/02/2013;05/07/2013;06/03/2013;C13040011102;253;Casa Omnigráfica de Máquinas ltda;SP;230;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/02/2013;05/02/2013;05/06/2013;06/03/2013;C13050000294;700;INSTITUTO HERMES PARDINI SA;MG;34;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
05/02/2013;05/03/2013;05/06/2013;05/31/2013;C13050000618;762;Federação Paulista dos Auxiliares  de Administração Escolar;SP;20;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
05/06/2013;05/07/2013;05/13/2013;06/03/2013;C13050001509;734;Digital World Representações, Comércio e Serviços Ltda;GO;60;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/06/2013;05/07/2013;05/13/2013;05/31/2013;C13050001690;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;80;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/10/2013;05/15/2013;05/20/2013;05/31/2013;C13050003471;366;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;27;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/13/2013;05/15/2013;05/20/2013;05/31/2013;C13050004109;666;Organização Medica Cruzeiro do Sul S.A.;SP;25;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
05/13/2013;05/15/2013;05/21/2013;05/31/2013;C13050004281;119;BIRD SOLUTION LTDA;SP;474;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/13/2013;05/15/2013;05/23/2013;05/31/2013;C13050004362;263;Forprint Com. e Serv. de Informática Ltda.;SP;30;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/15/2013;05/16/2013;05/23/2013;05/31/2013;C13050005415;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;30;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/22/2013;05/22/2013;05/27/2013;05/31/2013;C13050007035;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;95;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/22/2013;05/22/2013;05/27/2013;05/31/2013;C13050007116;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;26;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/22/2013;05/23/2013;05/31/2013;07/19/2013;C13050007701;771;B2W CIA GLOBAL DO VAREJO;MG;30;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
05/22/2013;05/23/2013;05/27/2013;05/31/2013;C13050007973;512;ASSOCIACAO CONGREGACAO SANTA CATARINA;SP;103;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/23/2013;05/23/2013;05/27/2013;06/28/2013;C13050008783;538;PLANI RESSONANCIA;SP;70;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/24/2013;05/24/2013;05/27/2013;05/31/2013;C13050009089;618;ERM BRASIL LTDA;SP;35;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
05/27/2013;05/28/2013;05/30/2013;05/31/2013;C13050009402;119;BIRD SOLUTION LTDA;SP;153;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/28/2013;05/29/2013;05/31/2013;07/01/2013;C13050009674;666;Organização Medica Cruzeiro do Sul S.A.;SP;15;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
05/28/2013;05/29/2013;05/31/2013;07/01/2013;C13050010095;363;Budai Indústria Metalúrgica Ltda;SP;65;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/28/2013;05/29/2013;06/03/2013;05/31/2013;C13050010176;263;Forprint Com. e Serv. de Informática Ltda.;SP;28;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/29/2013;05/31/2013;06/03/2013;07/01/2013;C13050010257;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/29/2013;05/31/2013;06/03/2013;06/28/2013;C13050010680;734;Digital World Representações, Comércio e Serviços Ltda;GO;104;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/29/2013;05/31/2013;06/03/2013;07/01/2013;C13050010761;671;Rossi Residencial S/A;SP;30;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
05/31/2013;06/03/2013;06/10/2013;06/28/2013;C13050010923;253;Casa Omnigráfica de Máquinas ltda;SP;111;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/03/2013;06/04/2013;06/10/2013;07/01/2013;C13060000734;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;41;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/04/2013;06/05/2013;06/10/2013;07/01/2013;C13060001030;777;Mitsui Alimentos Ltda;SP;18;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/05/2013;06/06/2013;06/14/2013;07/01/2013;C13060001897;119;BIRD SOLUTION LTDA;SP;350;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
